,date,id,prec,tair,tw,tmax,tmin,urmax,patm,pnmm,wd,wsmax,n,cc,evap,ur,ws,name,uf
11320173,1961-03-04 00:00:00,82825,,26.4,24.9,35.2,,88.0,996.3,,5.0,1.0,8.0,10.0,1.8,73.0,2.666667,Porto Velho,RO
11320174,1961-03-04 12:00:00,82825,0.0,25.3,24.6,,22.0,95.0,1001.2,,36.0,1.0,,10.0,,,,Porto Velho,RO
11320175,1961-03-04 18:00:00,82825,,34.1,27.2,,,57.0,995.5,,23.0,2.0,,9.0,,,,Porto Velho,RO
11320176,1961-03-05 00:00:00,82825,,29.6,25.5,34.2,,70.0,995.5,,36.0,5.0,5.8,7.0,2.7,84.0,1.0,Porto Velho,RO
11320177,1961-03-05 12:00:00,82825,0.2,26.0,24.4,,22.3,87.0,1000.0,,32.0,1.0,,9.0,,,,Porto Velho,RO
11320178,1961-03-05 18:00:00,82825,,32.7,27.0,,,63.0,996.2,,36.0,1.0,,8.0,,,,Porto Velho,RO
11320179,1961-03-06 00:00:00,82825,,24.9,24.0,31.2,,93.0,999.2,,36.0,1.0,0.3,10.0,1.9,89.5,1.333333,Porto Velho,RO
11320180,1961-03-06 12:00:00,82825,9.1,25.2,24.5,,21.8,94.0,999.4,,23.0,1.0,,10.0,,,,Porto Velho,RO
11320181,1961-03-06 18:00:00,82825,,27.6,25.5,,,84.0,997.0,,18.0,1.0,,10.0,,,,Porto Velho,RO
11320182,1961-03-07 00:00:00,82825,,25.2,24.0,27.6,,90.0,996.7,,18.0,2.0,0.9,10.0,1.4,94.0,1.333333,Porto Velho,RO
11320183,1961-03-07 12:00:00,82825,15.7,23.4,23.2,,21.2,98.0,1000.0,,18.0,1.0,,10.0,,,,Porto Velho,RO
11320184,1961-03-07 18:00:00,82825,,26.8,24.7,,,84.0,997.1,,23.0,2.0,,10.0,,,,Porto Velho,RO
11320185,1961-03-08 00:00:00,82825,,24.4,24.0,27.2,,97.0,997.2,,14.0,1.0,0.9,10.0,0.6,97.0,0.666667,Porto Velho,RO
11320186,1961-03-08 12:00:00,82825,3.3,24.4,24.0,,21.2,97.0,998.4,,0.0,0.0,,10.0,,,,Porto Velho,RO
11320187,1961-03-08 18:00:00,82825,,23.7,23.4,,,97.0,996.0,,36.0,1.0,,10.0,,,,Porto Velho,RO
11320188,1961-03-09 00:00:00,82825,,24.0,23.6,30.4,,97.0,996.6,,5.0,1.0,3.4,10.0,0.5,90.25,1.0,Porto Velho,RO
11320189,1961-03-09 12:00:00,82825,38.0,22.7,22.5,,20.6,99.0,999.6,,5.0,1.0,,10.0,,,,Porto Velho,RO
11320190,1961-03-09 18:00:00,82825,,27.8,25.8,,,84.0,997.9,,14.0,1.0,,10.0,,,,Porto Velho,RO
11320191,1961-03-10 00:00:00,82825,,25.6,24.2,25.5,,89.0,996.7,,9.0,1.0,0.0,3.0,1.1,97.5,1.333333,Porto Velho,RO
11320192,1961-03-10 12:00:00,82825,0.2,23.6,23.0,,20.8,95.0,1000.8,,32.0,2.0,,10.0,,,,Porto Velho,RO
11320193,1961-03-10 18:00:00,82825,,23.2,22.9,,,97.0,1000.0,,36.0,1.0,,10.0,,,,Porto Velho,RO
11320194,1961-03-11 00:00:00,82825,,22.5,22.4,31.4,,99.0,1000.2,,18.0,1.0,3.8,8.0,0.5,88.75,1.666667,Porto Velho,RO
11320195,1961-03-11 12:00:00,82825,19.5,23.0,22.6,,20.4,97.0,1002.3,,23.0,1.0,,10.0,,,,Porto Velho,RO
11320196,1961-03-11 18:00:00,82825,,30.7,26.6,,,72.0,998.8,,23.0,1.0,,7.0,,,,Porto Velho,RO
11320197,1961-03-12 00:00:00,82825,,25.0,24.1,32.8,,93.0,998.8,,5.0,3.0,6.2,10.0,1.0,82.25,0.333333,Porto Velho,RO
11320198,1961-03-12 12:00:00,82825,1.8,24.0,23.5,,21.4,96.0,1001.4,,0.0,0.0,,10.0,,,,Porto Velho,RO
11320199,1961-03-12 18:00:00,82825,,30.9,26.4,,,69.0,998.0,,32.0,1.0,,8.0,,,,Porto Velho,RO
11320200,1961-03-13 00:00:00,82825,,27.6,25.3,32.4,,82.0,997.0,,0.0,0.0,7.5,6.0,2.0,81.5,0.4,Porto Velho,RO
11320201,1961-03-13 12:00:00,82825,4.1,23.9,23.0,,20.2,92.0,1001.2,,32.0,1.0,,10.0,,,,Porto Velho,RO
11320202,1961-03-13 18:00:00,82825,,31.6,25.9,,,62.0,997.6,,36.0,0.2,,9.0,,,,Porto Velho,RO
11320203,1961-03-14 00:00:00,82825,,26.8,25.0,33.0,,86.0,997.6,,0.0,0.0,4.0,6.0,2.4,81.5,1.666667,Porto Velho,RO
11320204,1961-03-14 12:00:00,82825,0.0,24.8,24.0,,22.0,94.0,1001.0,,36.0,1.0,,10.0,,,,Porto Velho,RO
11320205,1961-03-14 18:00:00,82825,,32.1,26.0,,,60.0,997.5,,5.0,3.0,,10.0,,,,Porto Velho,RO
11320206,1961-03-15 00:00:00,82825,,27.0,25.3,33.2,,86.0,997.1,,5.0,1.0,2.4,2.0,2.5,83.75,0.333333,Porto Velho,RO
11320207,1961-03-15 12:00:00,82825,0.2,24.6,24.0,,21.7,95.0,1001.0,,5.0,1.0,,10.0,,,,Porto Velho,RO
11320208,1961-03-15 18:00:00,82825,,31.0,27.0,,,72.0,997.0,,0.0,0.0,,10.0,,,,Porto Velho,RO
11320209,1961-03-16 00:00:00,82825,,28.2,26.0,35.6,,84.0,995.9,,0.0,0.0,5.3,2.0,1.8,82.75,1.333333,Porto Velho,RO
11320210,1961-03-16 12:00:00,82825,0.1,26.4,25.3,,22.0,91.0,998.0,,9.0,1.0,,10.0,,,,Porto Velho,RO
11320211,1961-03-16 18:00:00,82825,,34.6,27.0,,,54.0,994.6,,36.0,2.0,,9.0,,,,Porto Velho,RO
11320212,1961-03-17 00:00:00,82825,,24.8,23.9,33.0,,93.0,996.8,,23.0,1.0,5.9,10.0,2.2,80.0,1.0,Porto Velho,RO
11320213,1961-03-17 12:00:00,82825,1.0,24.3,23.6,,21.2,95.0,1000.2,,0.0,0.0,,10.0,,,,Porto Velho,RO
11320214,1961-03-17 18:00:00,82825,,31.1,25.3,,,61.0,997.5,,5.0,2.0,,10.0,,,,Porto Velho,RO
11320215,1961-03-18 00:00:00,82825,,27.4,25.1,26.8,,82.0,998.6,,18.0,1.0,0.3,9.0,2.0,89.25,2.0,Porto Velho,RO
11320216,1961-03-18 12:00:00,82825,52.7,21.3,20.8,,18.9,95.0,1003.0,,14.0,2.0,,10.0,,,,Porto Velho,RO
11320217,1961-03-18 18:00:00,82825,,26.0,23.7,,,82.0,1001.0,,18.0,2.0,,10.0,,,,Porto Velho,RO
11320218,1961-03-19 00:00:00,82825,,23.4,22.3,25.0,,90.0,1000.3,,18.0,2.0,0.3,9.0,0.4,94.5,1.333333,Porto Velho,RO
11320219,1961-03-19 12:00:00,82825,4.0,20.5,20.3,,18.6,98.0,1004.0,,23.0,2.0,,10.0,,,,Porto Velho,RO
11320220,1961-03-19 18:00:00,82825,,23.1,22.6,,,96.0,1001.6,,18.0,1.0,,10.0,,,,Porto Velho,RO
11320221,1961-03-20 00:00:00,82825,,23.1,22.2,31.0,,92.0,1000.0,,23.0,1.0,5.0,10.0,0.5,83.5,0.666667,Porto Velho,RO
11320222,1961-03-20 12:00:00,82825,13.4,23.1,22.2,,19.6,92.0,1001.4,,18.0,1.0,,10.0,,,,Porto Velho,RO
11320223,1961-03-20 18:00:00,82825,,29.0,24.8,,,70.0,999.4,,32.0,1.0,,9.0,,,,Porto Velho,RO
11320224,1961-03-21 00:00:00,82825,,26.1,24.4,32.2,,86.0,998.4,,0.0,0.0,2.5,2.0,1.2,93.75,0.666667,Porto Velho,RO
11320225,1961-03-21 12:00:00,82825,0.0,24.6,23.6,,21.8,92.0,1000.6,,23.0,1.0,,9.0,,,,Porto Velho,RO
11320226,1961-03-21 18:00:00,82825,,25.6,24.5,,,91.0,998.2,,5.0,1.0,,10.0,,,,Porto Velho,RO
11320227,1961-03-22 00:00:00,82825,,24.4,23.9,33.1,,96.0,997.9,,0.0,0.0,8.2,2.0,1.1,84.5,1.666667,Porto Velho,RO
11320228,1961-03-22 12:00:00,82825,2.0,24.7,24.0,,21.2,94.0,1000.3,,5.0,1.0,,9.0,,,,Porto Velho,RO
11320229,1961-03-22 18:00:00,82825,,32.4,26.3,,,60.0,997.2,,14.0,1.0,,9.0,,,,Porto Velho,RO
11320230,1961-03-23 00:00:00,82825,,25.0,24.0,30.8,,92.0,997.2,,18.0,3.0,3.3,9.0,1.7,88.5,1.333333,Porto Velho,RO
11320231,1961-03-23 12:00:00,82825,21.0,24.9,24.2,,21.1,95.0,1000.0,,36.0,1.0,,10.0,,,,Porto Velho,RO
11320232,1961-03-23 18:00:00,82825,,30.0,25.9,,,71.0,997.1,,5.0,2.0,,10.0,,,,Porto Velho,RO
11320233,1961-03-24 00:00:00,82825,,25.8,25.0,29.8,,94.0,998.2,,18.0,1.0,0.6,10.0,1.5,88.75,0.666667,Porto Velho,RO
11320234,1961-03-24 12:00:00,82825,8.8,23.0,22.6,,20.1,97.0,1001.4,,0.0,0.0,,10.0,,,,Porto Velho,RO
11320235,1961-03-24 18:00:00,82825,,28.5,25.4,,,76.0,998.3,,23.0,1.0,,10.0,,,,Porto Velho,RO
11320236,1961-03-25 00:00:00,82825,,26.4,25.2,32.4,,91.0,999.2,,18.0,1.0,2.8,10.0,1.1,83.25,1.0,Porto Velho,RO
11320237,1961-03-25 12:00:00,82825,21.9,22.5,22.3,,19.4,98.0,1001.2,,14.0,1.0,,9.0,,,,Porto Velho,RO
11320238,1961-03-25 18:00:00,82825,,31.3,25.8,,,63.0,998.7,,32.0,1.0,,9.0,,,,Porto Velho,RO
11320239,1961-03-26 00:00:00,82825,,27.2,25.4,32.8,,86.0,998.6,,32.0,1.0,4.4,8.0,1.9,87.25,1.0,Porto Velho,RO
11320240,1961-03-26 12:00:00,82825,16.6,23.2,23.0,,21.6,98.0,1001.6,,23.0,1.0,,10.0,,,,Porto Velho,RO
11320241,1961-03-26 18:00:00,82825,,31.0,26.5,,,69.0,999.6,,32.0,1.0,,9.0,,,,Porto Velho,RO
11320242,1961-03-27 00:00:00,82825,,25.8,24.6,34.1,,91.0,998.2,,14.0,1.0,6.7,5.0,1.5,79.5,0.333333,Porto Velho,RO
11320243,1961-03-27 12:00:00,82825,0.3,24.3,23.8,,21.5,96.0,1001.2,,5.0,1.0,,10.0,,,,Porto Velho,RO
11320244,1961-03-27 18:00:00,82825,,33.2,27.4,,,62.0,1000.0,,0.0,0.0,,9.0,,,,Porto Velho,RO
11320245,1961-03-28 00:00:00,82825,,28.6,25.9,29.6,,80.0,997.6,,0.0,0.0,3.5,8.0,2.3,87.5,0.666667,Porto Velho,RO
11320246,1961-03-28 12:00:00,82825,0.7,25.4,24.4,,22.2,92.0,1000.6,,0.0,0.0,,10.0,,,,Porto Velho,RO
11320247,1961-03-28 18:00:00,82825,,27.1,25.1,,,84.0,999.4,,23.0,2.0,,10.0,,,,Porto Velho,RO
11320248,1961-03-29 00:00:00,82825,,25.8,24.1,33.0,,87.0,998.3,,0.0,0.0,5.6,10.0,1.2,84.25,0.666667,Porto Velho,RO
11320249,1961-03-29 12:00:00,82825,5.2,26.2,24.4,,20.5,86.0,1001.2,,23.0,1.0,,9.0,,,,Porto Velho,RO
11320250,1961-03-29 18:00:00,82825,,29.7,25.6,,,71.0,997.5,,0.0,0.0,,9.0,,,,Porto Velho,RO
11320251,1961-03-30 00:00:00,82825,,25.4,24.1,32.8,,90.0,998.7,,14.0,1.0,3.2,10.0,1.5,89.25,1.0,Porto Velho,RO
11320252,1961-03-30 12:00:00,82825,0.6,24.1,23.4,,20.4,94.0,1001.0,,23.0,1.0,,10.0,,,,Porto Velho,RO
11320253,1961-03-30 18:00:00,82825,,31.5,26.3,,,65.0,997.4,,23.0,1.0,,9.0,,,,Porto Velho,RO
11320254,1961-03-31 00:00:00,82825,,22.0,21.9,32.8,,99.0,999.8,,23.0,1.0,9.2,10.0,1.3,81.5,1.666667,Porto Velho,RO
11320255,1961-03-31 12:00:00,82825,14.1,23.1,22.4,,18.5,94.0,1001.2,,23.0,1.0,,8.0,,,,Porto Velho,RO
11320256,1961-03-31 18:00:00,82825,,31.3,26.0,,,64.0,998.3,,23.0,2.0,,9.0,,,,Porto Velho,RO
11320257,1961-04-01 00:00:00,82825,,27.0,25.0,34.6,,84.0,997.4,,36.0,2.0,8.6,2.0,1.6,81.25,1.333333,Porto Velho,RO
11320258,1961-04-01 12:00:00,82825,0.0,25.5,24.0,,20.5,88.0,1000.4,,5.0,1.0,,7.0,,,,Porto Velho,RO
11320259,1961-04-01 18:00:00,82825,,33.7,26.6,,,55.0,997.1,,23.0,2.0,,8.0,,,,Porto Velho,RO
11320260,1961-04-02 00:00:00,82825,,25.1,24.0,28.0,,91.0,997.5,,5.0,1.0,0.0,10.0,2.4,89.25,1.333333,Porto Velho,RO
11320261,1961-04-02 12:00:00,82825,0.1,23.9,23.0,,21.6,92.0,1000.0,,27.0,1.0,,10.0,,,,Porto Velho,RO
11320262,1961-04-02 18:00:00,82825,,27.1,24.6,,,81.0,998.4,,5.0,1.0,,10.0,,,,Porto Velho,RO
11320263,1961-04-03 00:00:00,82825,,24.1,23.2,34.6,,92.0,997.2,,36.0,2.0,3.7,10.0,1.0,88.0,1.0,Porto Velho,RO
11320264,1961-04-03 12:00:00,82825,0.0,23.4,22.5,,20.2,92.0,997.9,,5.0,1.0,,10.0,,,,Porto Velho,RO
11320265,1961-04-03 18:00:00,82825,,31.4,26.3,,,66.0,995.8,,9.0,1.0,,9.0,,,,Porto Velho,RO
11320266,1961-04-04 00:00:00,82825,,23.1,22.8,33.4,,97.0,995.9,,36.0,1.0,7.2,10.0,1.7,83.0,1.0,Porto Velho,RO
11320267,1961-04-04 12:00:00,82825,30.0,23.4,22.7,,20.2,94.0,997.6,,36.0,1.0,,10.0,,,,Porto Velho,RO
11320268,1961-04-04 18:00:00,82825,,31.2,25.9,,,64.0,996.3,,36.0,1.0,,10.0,,,,Porto Velho,RO
11320269,1961-04-05 00:00:00,82825,,26.4,24.8,36.1,,87.0,995.9,,5.0,1.0,9.1,0.0,2.2,79.75,1.666667,Porto Velho,RO
11320270,1961-04-05 12:00:00,82825,0.0,25.6,24.3,,21.3,89.0,999.1,,5.0,1.0,,8.0,,,,Porto Velho,RO
11320271,1961-04-05 18:00:00,82825,,33.5,27.3,,,60.0,997.5,,18.0,1.0,,8.0,,,,Porto Velho,RO
11320272,1961-04-06 00:00:00,82825,,26.9,25.0,30.4,,85.0,998.0,,36.0,3.0,2.8,2.0,3.3,89.75,1.0,Porto Velho,RO
11320273,1961-04-06 12:00:00,82825,0.0,25.0,24.1,,20.4,93.0,1001.4,,0.0,0.0,,10.0,,,,Porto Velho,RO
11320274,1961-04-06 18:00:00,82825,,24.8,23.3,,,88.0,999.0,,27.0,1.0,,9.0,,,,Porto Velho,RO
11320275,1961-04-07 00:00:00,82825,,24.6,23.3,33.2,,89.0,999.9,,23.0,2.0,4.9,9.0,1.2,85.75,1.333333,Porto Velho,RO
11320276,1961-04-07 12:00:00,82825,8.0,24.2,23.5,,21.3,94.0,1002.4,,18.0,1.0,,10.0,,,,Porto Velho,RO
11320277,1961-04-07 18:00:00,82825,,30.2,26.7,,,75.0,999.0,,36.0,1.0,,8.0,,,,Porto Velho,RO
11320278,1961-04-08 00:00:00,82825,,27.0,25.4,33.8,,87.0,998.6,,23.0,2.0,6.0,0.0,1.3,80.25,0.666667,Porto Velho,RO
11320279,1961-04-08 12:00:00,82825,0.0,24.6,23.3,,21.2,89.0,1001.5,,18.0,1.0,,10.0,,,,Porto Velho,RO
11320280,1961-04-08 18:00:00,82825,,32.7,26.9,,,62.0,998.4,,0.0,0.0,,9.0,,,,Porto Velho,RO
11320281,1961-04-09 00:00:00,82825,,26.6,24.7,33.6,,85.0,999.0,,5.0,1.0,10.1,2.0,2.0,79.5,0.666667,Porto Velho,RO
11320282,1961-04-09 12:00:00,82825,0.0,25.0,23.5,,21.0,88.0,1002.0,,0.0,0.0,,9.0,,,,Porto Velho,RO
11320283,1961-04-09 18:00:00,82825,,32.1,26.5,,,62.0,1000.0,,5.0,1.0,,9.0,,,,Porto Velho,RO
11320284,1961-04-10 00:00:00,82825,,27.2,25.1,35.0,,84.0,999.4,,14.0,1.0,7.3,3.0,2.8,78.25,0.666667,Porto Velho,RO
11320285,1961-04-10 12:00:00,82825,0.0,25.2,24.3,,22.4,92.0,1001.5,,9.0,1.0,,9.0,,,,Porto Velho,RO
11320286,1961-04-10 18:00:00,82825,,34.1,27.1,,,57.0,998.2,,5.0,1.0,,8.0,,,,Porto Velho,RO
11320287,1961-04-11 00:00:00,82825,,28.2,25.8,35.0,,82.0,996.6,,0.0,0.0,7.1,3.0,2.9,79.75,0.666667,Porto Velho,RO
11320288,1961-04-11 12:00:00,82825,0.0,27.0,25.1,,21.4,85.0,1000.3,,0.0,0.0,,4.0,,,,Porto Velho,RO
11320289,1961-04-11 18:00:00,82825,,34.1,26.7,,,54.0,999.4,,36.0,1.0,,8.0,,,,Porto Velho,RO
11320290,1961-04-12 00:00:00,82825,,26.2,25.0,33.8,,90.0,997.1,,14.0,1.0,5.3,5.0,2.3,83.0,1.0,Porto Velho,RO
11320291,1961-04-12 12:00:00,82825,0.0,24.6,23.3,,21.2,89.0,1000.8,,5.0,1.0,,9.0,,,,Porto Velho,RO
11320292,1961-04-12 18:00:00,82825,,32.7,26.7,,,61.0,998.3,,27.0,1.0,,9.0,,,,Porto Velho,RO
11320293,1961-04-13 00:00:00,82825,,25.4,24.3,31.2,,91.0,997.2,,14.0,1.0,4.0,3.0,1.8,84.0,1.0,Porto Velho,RO
11320294,1961-04-13 12:00:00,82825,0.0,25.0,23.9,,21.8,91.0,1000.2,,18.0,1.0,,9.0,,,,Porto Velho,RO
11320295,1961-04-13 18:00:00,82825,,28.9,24.8,,,71.0,998.3,,5.0,1.0,,9.0,,,,Porto Velho,RO
11320296,1961-04-14 00:00:00,82825,,26.2,24.5,34.6,,87.0,997.2,,5.0,1.0,6.9,10.0,2.0,80.0,1.0,Porto Velho,RO
11320297,1961-04-14 12:00:00,82825,0.0,25.0,23.9,,21.2,91.0,1000.3,,5.0,1.0,,10.0,,,,Porto Velho,RO
11320298,1961-04-14 18:00:00,82825,,32.1,25.9,,,59.0,996.8,,14.0,1.0,,8.0,,,,Porto Velho,RO
11320299,1961-04-15 00:00:00,82825,,26.8,24.9,32.4,,85.0,997.4,,5.0,1.0,4.8,2.0,2.2,92.0,1.0,Porto Velho,RO
11320300,1961-04-15 12:00:00,82825,0.0,24.9,24.0,,21.9,93.0,1000.2,,18.0,1.0,,10.0,,,,Porto Velho,RO
11320301,1961-04-15 18:00:00,82825,,28.0,26.3,,,87.0,996.3,,9.0,1.0,,8.0,,,,Porto Velho,RO
11320302,1961-04-16 00:00:00,82825,,25.2,24.5,32.2,,94.0,997.2,,32.0,1.0,4.0,10.0,1.7,89.75,2.333333,Porto Velho,RO
11320303,1961-04-16 12:00:00,82825,4.0,24.6,23.9,,21.4,94.0,999.5,,23.0,1.0,,10.0,,,,Porto Velho,RO
11320304,1961-04-16 18:00:00,82825,,27.0,24.5,,,81.0,997.0,,32.0,5.0,,10.0,,,,Porto Velho,RO
11320305,1961-04-17 00:00:00,82825,,24.6,23.6,32.1,,92.0,998.8,,18.0,1.0,5.7,10.0,1.3,86.0,3.0,Porto Velho,RO
11320306,1961-04-17 12:00:00,82825,0.1,25.6,24.1,,21.0,88.0,998.8,,18.0,3.0,,8.0,,,,Porto Velho,RO
11320307,1961-04-17 18:00:00,82825,,32.1,26.8,,,64.0,996.0,,23.0,4.0,,10.0,,,,Porto Velho,RO
11320308,1961-04-18 00:00:00,82825,,23.1,22.6,28.8,,96.0,998.6,,23.0,2.0,2.7,10.0,2.2,90.25,1.666667,Porto Velho,RO
11320309,1961-04-18 12:00:00,82825,48.5,23.4,23.1,,21.0,97.0,1000.4,,18.0,1.0,,10.0,,,,Porto Velho,RO
11320310,1961-04-18 18:00:00,82825,,27.8,25.5,,,82.0,999.2,,5.0,3.0,,10.0,,,,Porto Velho,RO
11320311,1961-04-19 00:00:00,82825,,24.2,23.1,31.2,,91.0,999.5,,23.0,1.0,5.3,4.0,0.9,85.75,0.666667,Porto Velho,RO
11320312,1961-04-19 12:00:00,82825,36.9,22.7,22.3,,20.8,97.0,999.9,,36.0,1.0,,10.0,,,,Porto Velho,RO
11320313,1961-04-19 18:00:00,82825,,29.4,25.1,,,70.0,998.7,,32.0,1.0,,9.0,,,,Porto Velho,RO
11320314,1961-04-20 00:00:00,82825,,26.2,24.6,26.8,,88.0,998.0,,0.0,0.0,0.0,3.0,1.3,94.5,1.333333,Porto Velho,RO
11320315,1961-04-20 12:00:00,82825,0.0,23.6,23.3,,21.8,97.0,999.8,,36.0,1.0,,10.0,,,,Porto Velho,RO
11320316,1961-04-20 18:00:00,82825,,26.2,24.9,,,89.0,997.6,,32.0,1.0,,10.0,,,,Porto Velho,RO
11320317,1961-04-21 00:00:00,82825,,24.2,23.7,32.1,,96.0,997.6,,18.0,2.0,3.4,10.0,0.6,87.0,1.0,Porto Velho,RO
11320318,1961-04-21 12:00:00,82825,3.0,23.4,22.9,,21.0,95.0,1000.2,,9.0,1.0,,10.0,,,,Porto Velho,RO
11320319,1961-04-21 18:00:00,82825,,31.0,26.9,,,71.0,997.5,,23.0,1.0,,9.0,,,,Porto Velho,RO
11320320,1961-04-22 00:00:00,82825,,25.6,24.5,32.4,,91.0,998.2,,36.0,1.0,3.8,3.0,1.2,87.5,1.0,Porto Velho,RO
11320321,1961-04-22 12:00:00,82825,0.0,24.4,23.9,,21.0,96.0,999.4,,9.0,1.0,,10.0,,,,Porto Velho,RO
11320322,1961-04-22 18:00:00,82825,,30.8,26.1,,,68.0,997.2,,27.0,1.0,,10.0,,,,Porto Velho,RO
11320323,1961-04-23 00:00:00,82825,,25.0,24.1,31.4,,93.0,998.4,,5.0,1.0,2.2,9.0,1.4,84.5,0.666667,Porto Velho,RO
11320324,1961-04-23 12:00:00,82825,0.1,23.8,23.3,,21.2,96.0,1000.3,,36.0,1.0,,10.0,,,,Porto Velho,RO
11320325,1961-04-23 18:00:00,82825,,30.6,26.3,,,70.0,997.6,,32.0,1.0,,10.0,,,,Porto Velho,RO
11320326,1961-04-24 00:00:00,82825,,26.6,24.9,31.1,,86.0,999.6,,0.0,0.0,1.8,9.0,1.5,83.5,1.666667,Porto Velho,RO
11320327,1961-04-24 12:00:00,82825,0.0,25.2,23.9,,22.0,89.0,1000.2,,18.0,1.0,,9.0,,,,Porto Velho,RO
11320328,1961-04-24 18:00:00,82825,,30.4,25.3,,,65.0,998.6,,18.0,3.0,,10.0,,,,Porto Velho,RO
11320329,1961-04-25 00:00:00,82825,,25.6,24.4,30.0,,90.0,999.8,,23.0,1.0,2.3,10.0,1.6,90.0,0.666667,Porto Velho,RO
11320330,1961-04-25 12:00:00,82825,12.5,23.8,23.5,,21.8,98.0,1000.7,,0.0,0.0,,10.0,,,,Porto Velho,RO
11320331,1961-04-25 18:00:00,82825,,28.4,25.7,,,80.0,998.8,,9.0,1.0,,10.0,,,,Porto Velho,RO
11320332,1961-04-26 00:00:00,82825,,25.6,24.5,29.4,,91.0,999.0,,5.0,1.0,2.3,10.0,0.9,90.0,1.333333,Porto Velho,RO
11320333,1961-04-26 12:00:00,82825,1.6,24.4,23.9,,21.4,96.0,1001.0,,0.0,0.0,,10.0,,,,Porto Velho,RO
11320334,1961-04-26 18:00:00,82825,,28.4,25.7,,,80.0,998.8,,5.0,3.0,,10.0,,,,Porto Velho,RO
11320335,1961-04-27 00:00:00,82825,,24.9,23.9,29.8,,92.0,998.6,,36.0,1.0,3.8,10.0,0.9,92.5,1.333333,Porto Velho,RO
11320336,1961-04-27 12:00:00,82825,23.7,24.4,23.7,,21.0,95.0,1001.8,,32.0,1.0,,10.0,,,,Porto Velho,RO
11320337,1961-04-27 18:00:00,82825,,28.0,25.7,,,83.0,999.2,,36.0,1.0,,10.0,,,,Porto Velho,RO
11320338,1961-04-28 00:00:00,82825,,24.8,24.2,33.2,,96.0,999.1,,5.0,2.0,8.0,9.0,0.9,85.75,0.666667,Porto Velho,RO
11320339,1961-04-28 12:00:00,82825,13.1,24.7,24.1,,21.4,95.0,1001.2,,0.0,0.0,,10.0,,,,Porto Velho,RO
11320340,1961-04-28 18:00:00,82825,,31.0,26.3,,,68.0,997.9,,23.0,1.0,,10.0,,,,Porto Velho,RO
11320341,1961-04-29 00:00:00,82825,,26.4,25.1,26.4,,90.0,998.3,,18.0,1.0,0.0,2.0,1.7,96.5,1.0,Porto Velho,RO
11320342,1961-04-29 12:00:00,82825,3.5,25.4,24.9,,20.8,96.0,1001.0,,9.0,1.0,,10.0,,,,Porto Velho,RO
11320343,1961-04-29 18:00:00,82825,,24.0,23.3,,,94.0,999.4,,36.0,1.0,,10.0,,,,Porto Velho,RO
11320344,1961-04-30 00:00:00,82825,,23.4,23.2,33.2,,98.0,999.5,,18.0,1.0,6.8,10.0,0.3,86.75,2.0,Porto Velho,RO
11320345,1961-04-30 12:00:00,82825,34.6,23.0,22.7,,19.4,98.0,1001.5,,0.0,0.0,,10.0,,,,Porto Velho,RO
11320346,1961-04-30 18:00:00,82825,,31.2,26.3,,,67.0,999.2,,27.0,1.0,,7.0,,,,Porto Velho,RO
11320347,1961-05-01 00:00:00,82825,,23.4,22.4,34.6,,91.0,999.9,,5.0,5.0,8.1,10.0,1.5,84.0,1.0,Porto Velho,RO
11320348,1961-05-01 12:00:00,82825,0.5,22.5,22.3,,19.8,98.0,1001.6,,9.0,1.0,,9.0,,,,Porto Velho,RO
11320349,1961-05-01 18:00:00,82825,,32.3,26.3,,,60.0,999.6,,36.0,1.0,,9.0,,,,Porto Velho,RO
11320350,1961-05-02 00:00:00,82825,,26.4,25.0,33.3,,89.0,999.9,,36.0,1.0,8.1,4.0,2.0,85.25,1.666667,Porto Velho,RO
11320351,1961-05-02 12:00:00,82825,0.0,25.2,24.5,,21.2,94.0,1001.5,,36.0,1.0,,9.0,,,,Porto Velho,RO
11320352,1961-05-02 18:00:00,82825,,31.8,26.9,,,67.0,999.0,,14.0,3.0,,9.0,,,,Porto Velho,RO
11320353,1961-05-03 00:00:00,82825,,25.6,24.4,32.1,,90.0,999.6,,18.0,1.0,3.4,10.0,1.7,86.75,2.0,Porto Velho,RO
11320354,1961-05-03 12:00:00,82825,0.1,24.0,23.5,,21.2,96.0,1001.8,,5.0,1.0,,10.0,,,,Porto Velho,RO
11320355,1961-05-03 18:00:00,82825,,29.8,25.7,,,71.0,998.4,,23.0,3.0,,10.0,,,,Porto Velho,RO
11320356,1961-05-04 00:00:00,82825,,25.0,23.8,31.6,,90.0,999.0,,23.0,2.0,4.6,0.0,1.2,89.5,1.333333,Porto Velho,RO
11320357,1961-05-04 12:00:00,82825,0.0,23.9,22.9,,19.8,91.0,1000.4,,18.0,2.0,,10.0,,,,Porto Velho,RO
11320358,1961-05-04 18:00:00,82825,,30.4,26.8,,,75.0,998.7,,27.0,1.0,,10.0,,,,Porto Velho,RO
11320359,1961-05-05 00:00:00,82825,,24.6,24.1,32.0,,96.0,998.7,,5.0,1.0,3.9,5.0,1.1,86.5,2.666667,Porto Velho,RO
11320360,1961-05-05 12:00:00,82825,20.5,24.4,23.8,,21.2,95.0,1001.4,,5.0,3.0,,10.0,,,,Porto Velho,RO
11320361,1961-05-05 18:00:00,82825,,30.0,25.9,,,71.0,998.4,,5.0,3.0,,10.0,,,,Porto Velho,RO
